line	page	week	num_likes	domain	outlet	title	description	contenttype	image	url	text	id	right_of_center
772	Pegida	45	2665	epochtimes.de	Epoch Times Deutschland	US-Talkstar: Merkel gehört wegen Kriegsverbrechen vor internationales Tribunal	Deutschland verliert seine nationale Identität und Bundeskanzlerin Merkel gehört wegen Kriegsverbrechen vor ein internationales Tribunal. Das sagt	article	http://media.epochtimes.de/2015/11/08/GettyImages-496113110_6.jpg	http://www.epochtimes.de/politik/welt/us-talkstar-merkel-gehoert-wegen-kriegsverbrechen-vor-internationales-tribunal-a1282672.html	"Deutsche sollten ""diese wahnsinnige Frau stoppen"" US-Talkstar: ""Merkel gehört wegen Kriegsverbrechen vor internationales Tribunal"" Epoch Times, Sonntag, 8. November 2015 17:26 Deutschland verliert seine nationale Identität und Bundeskanzlerin Merkel gehört ""wegen Kriegsverbrechen vor ein internationales Tribunal"". Das sagt Michael Savage, US-amerikanischer Talk-Moderator mit einem Marktanteil von 27,4 Prozent. Er schlägt vor, dass die Deutschen ihr Schicksal selbst in die Hand nehmen und ""diese wahnsinnige Frau"" stoppen sollten ... AfD-Demonstration am 7. November, Berlin Foto: JOHN MACDOUGALL/AFP/Getty Images Michael Savage (oder hier ), US-amerikanischer Talkshow-Moderator mit 21-jähriger Erfahrung und landesweiten Marktanteil von 27,4% hat sich am 2. November im Rahmen einer Talkshow zu Bundeskanzlerin Merkel und speziell ihrer Einwanderungs-Politik geäußert. Anzeige Mit bürgerlichem Name heißt Savage Michael A. Weiner, er hat über 40 Bücher zu vielen Themen, darunter auch zur illegalen Einwanderung veröffentlicht, vier davon waren auf der „New York Times Bestseller List“. Journalistenwatch hat eine Zusammenfassung des englischen Originals veröffentlicht . Merkel : Gnadenloser Krieg gegen ihr eigenes Land und Volk ""Laut Savage führt Frau Merkel gegenwärtig einen gnadenlosen Krieg gegen ihr eigenes Land und Volk, indem sie einer unkontrollierten und unlimitierten Zuwanderung von Moslems bedingungslos Tür und Tor öffnet"" schreibt Journalistenwatch in seiner Zusammenfassung.  ""Savage fährt dahingehend fort, dass die Geschichte unmissverständlich lehrt, dass Anhänger des Islam in der Regel in Gesellschaften, in welche sie einwandern, integrations-resistent sind sowie dass im weiteren Verlauf der derzeitigen Entwicklung damit zu rechnen ist, dass sich das bio-deutsche Element, mehr oder weniger gezwungenermaßen, über kurz oder lang in die ausufernde muslimische Parallel-Gesellschaft integrieren wird."" ""Savage führt in diesem Zusammenhang das Beispiel eines protestantischen Pastors in Oberhausen (NRW) an, der in seiner, als Asyl-Stätte für muslimische Flüchtlinge zweckentfremdeten Kirche alle Zeichen der christlichen Religion hat entfernen lassen, um eine Verletzung der Gefühle seiner muslimischen Schützlinge zu vermeiden."" Der Moderator Savagne ""kommt schließlich zu dem Schluss, dass Deutschland in einer nicht allzu fernen Zukunft seine ursprüngliche Identität verloren haben und (Originalton Savage) ""unter einem Schild mit der Aufschrift 'hier wird nur Arabisch gesprochen' abgewickelt werden wird“."" ""Merkel ist Kriegsverbrecherin"" Aus der Sicht von Savage erfüllt die vorsätzliche Zerstörung einer souveränen Nation einwandfrei den einschlägigen Tatbestand. Merkel gehöre unter der Anklage des ""Begehens von Kriegsverbrechen"" vor ein internationales Tribunal. Journalistenwatch zitiert: „The situation is totally out of control and the Germans should not show cowardice but rather take their survival as indivuduals and as nation into their own hands and stop that insane (sic) woman before she flushes the remnants of national identity down the toilet.“ Zu deutsch: „Die Situation ist völlig außer der Kontrolle, und die Deutschen sollten keine Feigheit zeigen, sondern ihr Überleben als Individuen und Nation in die eigene Hand nehmen und diese wahnsinnige (sic) Frau stoppen, bevor sie die Reste der nationalen Identität die Toilette hinunterspült.“ (ks) "	772	True
776	Pegida	45	268	youtube.com	YouTube	Five 4 Refugees - Sie suchen nach dem Morgen	Sie suchen nach dem Morgen: Ein kurzer Textauszug dieses Liedes sagt kurz und prägnant, worum es in diesem Song geht: Wir seh`n viel als selbstverständlich -...	video	https://i.ytimg.com/vi/LQ5X14Kl5-4/maxresdefault.jpg	https://www.youtube.com/watch?v=LQ5X14Kl5-4	Die Bewertungsfunktion ist nach Ausleihen des Videos verfügbar. Diese Funktion ist zurzeit nicht verfügbar. Bitte versuche es später erneut. Veröffentlicht am 02.11.2015 Sie suchen nach dem Morgen: Ein kurzer Textauszug dieses Liedes sagt kurz und prägnant, worum es in diesem Song geht: Wir seh`n viel als selbstverständlich - und den Wohlstand als geschenkt. Dabei ist man so viel reicher, wenn man auch an andre denkt! Donato Plögert suchte über viele Wochen hinweg Sponsoren, um dieses von ihm getextete und von Christian Bruhn vertonte Lied zum Thema Flüchtlinge aufnehmen zu können, das beiden ganz besonders am Herzen liegt, da sie als Künstler unbedingt Farbe bekennen wollten. Am Ende fand er nicht nur Sponsoren aller im Deutschen Bundestag vertretenen Parteien, sondern auch noch Sangespartner, die mit ihm diesen Titel aufnahmen: Thomas Birk (Bündnis 90/Die Grünen), Hakan Tas (Die Linke), Fabio Reinhardt ( Piraten) und Daniel Phillipp Worat von der Organisation Companies For Refugees. - Zusammen nennen sie sich Five4Refugees. Alle Erlöse dieses Titels gehen zu gleichen Teilen an das Flüchtlingsrat-Projekt und den Verein - Berliner singen mit Flüchtlingen. CD erhältlich unter www.donatoploegert.de und in allen Downloadportalen. Kategorie 	776	True
778	Pegida	45	1927	handelsblatt.com		Thilo Sarrazin: „Alles, was ich geschrieben habe, ist schlimmer geworden“	Thilo Sarrazin löste 2010 mit seinem Buch eine große Integrationsdebatte aus. Wenn Deutschland sich damals schon abgeschafft hat – was tut es dann jetzt? Darüber spricht der Buch-Autor im Interview mit Zeit Online.	article	http://www.handelsblatt.com/images/thilo-sarrazin/12321998/2-format2010.jpg	http://www.handelsblatt.com/politik/deutschland/thilo-sarrazin-alles-was-ich-geschrieben-habe-ist-schlimmer-geworden/12321782.html	Auf Malta treffen die Staats- und Regierungschefs der EU mit afrikanischen Vertretern zu einem Migrationsgipfel. Der Termin steht lange fest. Es dürfte vor allem um die Bekämpfung der Fluchtursachen in den afrikanischen Ländern gehen. Sie kommen nach Deutschland, um sich in Sicherheit zu bringen, weil sie vorher in Not waren. Wenn sich diese Menschen auf die Balkanroute machen, brechen sie im sicheren Nordirak auf oder in der sicheren Türkei. Aus der Kriegsnot sind sie da bereits heraus. Wenn sie sich entscheiden, nach Deutschland zu gehen, spielen andere Gründe eine Rolle. Es ist eben angenehmer, Flüchtling in Hannover als in Erbil zu sein. Macht Ihnen die Zuwanderung dieser Menschen Angst? Alles, was ich in Deutschland schafft sich ab geschrieben habe, hat sich nicht nur voll bestätigt, es ist weitaus schlimmer geworden. Zum Beispiel? Die Geburtenarmut geht unverändert weiter. Die jüngsten Zahlen sprechen dagegen. Das sind kleine Schwankungen um den Trend, die sind unbedeutend. Die Radikalisierung des Islams geht weiter, das Auseinanderklaffen in der Bildungsleistung, die Veränderung ganzer Stadtteile gehen unverändert weiter. Das wird sich jetzt alles noch verstärken durch die Zuwanderung. Insofern bin ich natürlich sehr besorgt. Seite 1: 	778	True
779	Pegida	45	1207	focus.de	FOCUS Online	Eklat in Sachsen-Anhalt: Lehrerverband warnt vor Sex mit Muslimen		article	http://p5.focus.de/img/fotos/crop4954388/648271315-w1200-h627-o-q75-p5/urn-newsml-dpa-com-20090101-150917-99-06784-large-4-3.jpg	http://www.focus.de/politik/deutschland/das-grenzt-an-hetze-eklat-in-sachsen-anhalt-lehrerverband-warnt-vor-sex-mit-muslimen_id_5069594.html	"von Andreas Köhler Für Menschen, die hoch oben auf ihrem abgeschiedenen Rapunzel-Turm thronen, grenzt im Zuge des Wahns mittlerweile fast alles an Hetze, was für den einfachen Bürger auf der Straße bittere Realität ist. St. Martins Umzüge gelten als diskriminierend und fremdenfeindlich und einige halten sogar Weihnachten für ""politisch nicht korrekt"". Die einfachen Bürger gelten in den Augen der vom Bürger selbst gewählten ""Upper Class"" immer mehr als ""Primitivlinge"", die sich ""gefälligst"" auf die gewünschten Änderungen der ""Kultur"" einzustellen haben. Alternativ kann man ja auswandern, was viele betonen. Immer mehr Psychiater warnen. Psychologen erkennen seit langem eine regelrechte Epidemie, vor der die Menschen sich endlich schützen müssen: Keine Persönlichkeitsstörungen in wichtigen Positionen, bitte! Antwort schreiben 08.11.2015 von Helmut Welker Hier stossen Kulturen krass aufeinander. Zuhause bestimmt der Clan-Chef, wer mit wem zusammen sein darf. Es gibt keine eigene Entscheidung. Zuhause gibt es nur bis zu Unkenntlichkeit vermummte Frauen. Eine nicht vermummte Frau ist ja eine Schlampe. - Mit diesem Hintergrund kommt der junge Mann nach Deutschland. Hier laufen junge Mädchen und Frauen in figurbetonender Kleidung, im Sommer mit kurzen Röckchen, auf der Straße herum. - Was sieht er dann? Hier laufen Schlampen reihenweise vor seine Nase herum. Damit ist er überfordert. - In dieser ""Überforderung"" einer Seite soll dann eine funktionierende Partnerschaft, auf Gleichberechtigung der Geschlechter basierend. entstehen? Das funktioniert nie und es ist richtig, wenn junge Mädchen vor diesen Kulturunterschied gewarnt werden! Antwort schreiben HINWEIS: Sie waren einige Zeit inaktiv. Ihr zuletzt gelesener Artikel wurde hier für Sie gemerkt. "	779	True
