line	page	week	num_likes	domain	outlet	title	description	contenttype	image	url	text	id	right_of_center
202	Pegida	24	1487	welt.de	DIE WELT	Orbán hetzt auf Plakaten gegen Flüchtlinge	Ministerpräsident Orbán hat eine Kampagne gegen Flüchtlinge gestartet und macht Stimmung gegen Asylbewerber. Damit will er der rechtsradikalen Konkurrenz das Wasser abgraben. Die EU ist entsetzt.	article	http://img.welt.de/img/ausland/crop142263161/9496935450-ci3x2l-w900/Viktor-Orban.jpg	http://www.welt.de/politik/ausland/article142264895/Orban-hetzt-auf-Plakaten-gegen-Fluechtlinge.html	"Von Kathrin Lauer Foto: dpa Der ungarische Ministerpräsident Viktor Orbán macht gegen Flüchtlinge mobil ""Wenn du nach Ungarn kommst, musst du unsere Kultur respektieren"", heißt einer der Sprüche, die seit ein paar Tagen in Budapest auf Riesenplakaten prangen. Die Syrer, Iraker und Afghanen, an die sich diese Aufforderung vordergründig richtet, müssten allerdings noch während ihrer Flucht vor mörderischen Dschihadisten einen Ungarisch-Sprachkurs für Fortgeschrittene absolviert haben, um diese Texte zu verstehen. Sie sind nämlich in der Muttersprache von Viktor Orbán abgefasst, Ungarns rechtsnationalem Ministerpräsidenten, der eine Kampagne gegen Flüchtlinge gestartet hat. Dies ist eines der Themen, zu denen das EU-Parlament am Mittwoch eine voraussichtlich kritische Resolution verabschieden wollte. Angesichts der eingebauten Sprachbarriere für die vermeintlichen Adressaten müsste jedem klar sein, dass sich diese skurrile Plakataktion vor allem an das eigene Volk richtet. ""Wenn du nach Ungarn kommst, darfst du den Ungarn keine Arbeitsplätze wegnehmen"", lautet einer der anderen Slogans, in weißer Schrift auf dunkelblauem Grund, versehen mit dem ungarischen Staatswappen als buntem Augenfang. Seit Wochen läuft zudem bereits eine Fragebogen-Aktion, in der die Ungarn der Regierung zum Thema Flüchtlingspolitik schreiben dürfen. 300.000 Antworten sind nach Regierungsangaben in dem 10-Millionen-Land bereits eingegangen auf suggestiv gestellte Fragen wie: Ob die liberale EU-Einwanderungspolitik den Terrorismus in Europa fördere. Ob Ungarn nicht lieber kinderreiche einheimische Familien unterstützen solle anstatt Einwanderer. Diskussion über Todesstrafe Die Gründe für diese Kampagne: Orbáns Partei Fidesz hat zunehmend Probleme mit der konkurrierenden, ausländerfeindlichen rechtsradikalen Partei Jobbik. Sie ist Ungarns mächtigste Oppositionspartei, liegt in den Umfragen nur wenige Prozentpunkte hinter Fidesz. Mit der Fragebogen-Aktion will sich Orbán zudem eine vermeintliche Legitimation durch ""das Volk"" für seinen Kampf gegen die von der EU vorgeschlagenen Quoten zur Verteilung von Flüchtlingen verschaffen. Im EU-Parlament bezeichnete Orbán diesen Plan jüngst als ""Wahnsinn"". Seiner Meinung nach sollte jedes Land das Recht auf eine eigene Flüchtlingspolitik haben. Diese Meinung teilt er allerdings mit Großbritannien, Tschechien und Polen. Doch nicht nur die Einwanderungspolitik, sondern auch jüngst die Diskussion über die Todesstrafe heizen den Streit zwischen Ungarn und der EU an. Orbán hatte mit der Forderung nach Diskussion über die Todesstrafe eine ""rote Linie"" der Europäer überschritten. Er machte einen Rückzieher, als EU-Kommissionspräsident Jean-Claude Juncker mit dem Ausschluss Ungarns drohte, wenn die Todesstrafe wiedereingeführt würde. Heftige Kritik erntet Orbán schon seit seinem Amtsantritt im Mai 2010 von EU-Parlament, Zivilgesellschaft und Medien, die Demokratie und Rechtsstaat in Gefahr sehen: Die Macht der Verfassungsgerichts und der Notenbank wurden eingeschränkt. Die staatlichen Medien werden strikt von der Regierung kontrolliert. Und erst auf Druck der EU hat Ungarn die Zwangspensionierungen von rund 280 Richtern rückgängig gemacht - dahinter stand die Absicht, nur regierungstreue Richtern einzusetzen. In diesen Tagen arbeitet die Regierung unter Hochdruck an einem neuen Gesetz, nach dem Flüchtlinge an der Grenze abgewiesen werden sollen. Der Flüchtlingsstrom nach Ungarn hat zugenommen. Etwa 50.000 waren es in den ersten fünf Monaten dieses Jahres und damit schon mehr als im ganzen Jahr 2014. Die meisten kamen vor allem aus dem Irak, Syrien und Afghanistan, während es früher vor allem Kosovaren waren. Brutaler Umgang mit Flüchtlingen Allerdings wollen die meisten von ihnen gar nicht in Ungarn bleiben. Das Land ist für sie nur eine wichtige Station Richtung Westen, weil die Überwindung der ungarischen Südostgrenze in den grenzkontrollfreien Schengen-Raum führt. Der Plan der ungarischen Regierung: Der Nachbarstaat Serbien soll zum ""sicheren Drittland"" erklärt werden. Auf dieser Basis will Budapest den Flüchtlingen das Recht verweigern, in Ungarn einen Asylantrag zu stellen. Strittig scheint nur noch, ob Ungarn an der Grenze auch einen Stacheldrahtzaun errichten wird. Aus Regierungskreisen gab es dazu widersprüchliche Angaben. Dabei ist Ungarn schon oft für den brutalen Umgang mit Flüchtlingen kritisiert worden – vom UN-Flüchtlingshochkommissariat UNHCR und zuletzt auch vom Europarat. Dessen Menschenrechtsausschuss ECRI beanstandete, dass 22 Prozent der Flüchtlinge in Lagern gefangen gehalten und vom Personal schlecht behandelt würden. Mehrere deutsche Verwaltungsgerichte haben deswegen bereits verfügt, dass Asylbewerber nicht nach Ungarn abgeschoben werden dürfen. Unterdessen zeichnet sich Widerstand gegen Orbán Anti-Ausländer-Plakate ab. Linke Aktivisten haben mehrere Plakate abgerissen und übermalt. Sechs von ihnen wurden auf frischer Tat ertappt und vorübergehend festgenommen – zwei weitere zeigten sich demonstrativ selbst an. Die links-liberale Oppositionspartei Együtt präsentierte ein internes Dokument der Polizei, das belegen soll, dass Beamten in Zivil diese Plakate sogar gezielt bewacht hätten. Die Polizei wies dies mit Nachdruck zurück. dpa/dol "	202	True
204	Pegida	24	326	derwesten.de	WAZ	Sigmar Gabriel will Marxloher Probleme in Berlin anpacken	Vizekanzler und SPD-Chef Sigmar Gabriel besuchte den Petershof in Duisburg. Er will medizinische Versorgung von Zuwandererkindern schnell sichern.	article	http://www.derwesten.de/img/incoming/crop10758236/0339012628-cImg0273_543-w1200/79241724.jpg	http://www.derwesten.de/staedte/duisburg/sigmar-gabriel-will-marxloher-probleme-in-berlin-anpacken-id10758239.html	Sigmar Gabriel will Marxloher Probleme in Berlin anpacken 08.06.2015 | 17:32 Uhr 2015-06-08T17:32:15+02:00 Am Montag war Bundesminister Sigmar Gabriel im Petershof Duisburg-Marxloh zu Gast. Gabriel wird begrüßt und begleitet von Pater Oliver, dem Leiter der Einrichtung.Foto: Fabian Strauch Duisburg.  Vizekanzler und SPD-Chef Sigmar Gabriel besuchte den Petershof in Duisburg. Er will medizinische Versorgung von Zuwandererkindern schnell sichern. Vizekanzler Sigmar Gabriel (SPD) will Menschen aus Rumänien und Bulgarien, die in Duisburg ohne Krankenversicherung leben, Hilfe anbieten. Bis zum Monatsende werde er dazu in Berlin Vorschläge vorlegen, sagte er nach seinem Marxloh-Besuch am Montag. Der Rat für Wirtschaft und Soziales im Bistum Essen hatte den Bundeswirtschaftsminister und Vorsitzenden der SPD in den Marxloher Petershof eingeladen. Nach einem Rundgang und einem ausführlichen Gespräch mit Pater Oliver, dem Leiter des sozialpastoralen Zentrums, war Gabriel tief beeindruckt und dennoch gut gelaunt. Vizekanzler vom Engagement beeindruckt „Hier ist es doch viel schöner“, sagte Gabriel lachend auf die Frage, ob er denn lieber wie Kanzlerin Angela Merkel im Bayrischen Elmau wäre, als im Ruhrgebiet. Beeindruckt war der Vizekanzler vom ehrenamtlichen Engagement der Marxloher um den Pater, und von den elementaren Problemen, mit denen die Menschen im Stadtteil zu kämpfen haben. „Was die Kinder angeht, die hier ohne Impfschutz leben, da werde ich nicht so lange warten, bis eine Katastrophe geschieht“, sagte Gabriel, „auch, wenn Rumänen und Bulgaren eigentlich eine Krankenversicherung haben müssten: Wenn sie keine haben, dann werden wir über Übernahme der Gesundheitskosten durch die Krankenkassen nachdenken.“ In dieser Frage strebe er in Berlin noch bis zum Monatsende eine Lösung an. Bund müsse Duisburg stärker unterstützen Das großartige Engagement der Marxloher Bürger für Flüchtlinge und EU-Neubürger drohe zu verpuffen, sagte Gabriel, wenn Stadt und Land nicht die finanziellen Mittel hätten, dieses Engagement zu unterstützen: „Da sehe ich die drei wesentlichen Bereiche: Gesundheit, Wohnen und Bildung, in denen dann der Bund Städte wie Duisburg intensiver unterstützen muss.“ Er werde sein Möglichstes tun, sagte der Vizekanzler, um in Berlin eine Lösung dieser drei Problembereiche voran zu treiben. Den Akteuren vor Ort schlug er die Bildung eines Runden Tisches mit allen Sozialträgern, Kirchen, Moscheevereinen und Parteien vor. Einer Marxloherin, die sich mit ihren Sorgen um den Stadtteil zwischen die fragenden Journalisten gedrängt hatte, stand Gabriel außerdem geduldig Rede und Antwort, ehe er sich vom Petershof-Team verabschiedete. Pater Oliver war dankbar für Gabriels Kommen: „Ich hoffe, dass der Besuch nachhaltig wirkt.“ Christian Balke 	204	True
205	Pegida	24	208	rolandtichy.de	Tichys Einblick	G7: Wie Obama die Gipfelteilnehmer mit seiner Putin-Phobie ansteckte  - Tichys Einblick	Auf dem Weltwirtschaftsgipfel konzentrierte sich einseitig wegen Obamas Druck auf Putin und hat die gewalttätigen terroristischen Aktionen aus den Augen verloren	article	http://www.rolandtichy.de/wp-content/uploads/2015/04/BettinaRoehlDirekt.jpg	http://www.rolandtichy.de/kolumnen/bettina-roehl-direkt/g7-wie-obama-die-gipfelteilnehmer-mit-seiner-putin-phobie-ansteckte/	Wenn Ihnen unser Artikel gefallen hat: Unterstützen Sie diese Form des Journalismus. Auf Tichys Einblick lesen Sie aktuellen Einsichten bekannter Autoren und Gastbeiträge zum Geschehen der Zeit. Guten Journalismus gibt es nicht umsonst. Unsere Kolumnisten und Gastautoren verlangen kein Honorar. Aber der technische und organisatorische Aufwand für die Seite wird durch Anzeigen leider noch nicht gedeckt. Staatliche Finanzierung, auch wenn sie noch so sehr als vermeintlich staatsfern getarnt wird, lehnen wir ab. Werbung, unser Shop und Firmenportraits tragen einen wesentlichen Teil dazu bei. Aber es geht um mehr. Deshalb freuen wir uns, wenn unsere Arbeit Ihnen etwas wert ist. Entscheiden Sie selbst, wie viel Ihnen das Gesamtpaket wert ist. Je Artikel oder aber auch für einen längeren Zeitraum. Ich unterstütze bereits Obama war in Elmau viel zu sehr darauf fixiert Putin zum Weltfeind Nr.1 zu stilisieren, der Putin mit weitem Abstand nicht ist. Auch der Klimawandel ist aktuell nicht das wichtigste Weltthema. Konzertierte Terrorismusbekämpfung lief schlaff und konzeptionslos nebenbei mit und ohne konkretes Ergebnis. In den Zeiten des Kalten Krieges war es zu dem Essential der „politischen Korrektheit“ geworden, die neue „Ostpolitik“ des Außenministers Willi Brandt und der dann von ihm geführten Bundesregierung Brandt/Scheel zu einer Art alternativlosen Überfliegerpolitik zu halten – einfach nur genial, wie das gelang. Die Parole der späten sechziger/Anfang 70er Jahre lautete: Wandel durch Annäherung. Wer miteinander spricht, schösse nicht aufeinander. Der Anti-Amerikanismus, der auch eine Art Anti-Westianismus zeitigte, stammte ursprünglich aus den USA selbst, erreichte aber schnell Europa und die Bundesrepublik. Die Neue Westlinke, die hierzulande auch als Apo-und später als 68er-Bewegung bekannt wurde und sich schließlich in der Partei der Grünen manifestierte, baute schnell einen erhöhten Mainstreamdruck auf. Der ist bis heute wirksam und läßt sich schnell als eine tief gründelnde, permanente Selbstkritik am Westen und seiner sogenannten Werte begreifen –  bei gleichzeitiger absolut realitätsferner Schönrederei der damaligen Sowjetunion und der damaligen DDR. Der wohl effektivste Mörder der Menschheitsgeschichte, Mao Tse Tung hatte Konjunktur bei den Fanatikern der Neuen Linken (das Wort „Neue Linke“ bezog sich ja gerade auf den „Neuen“ Kommunismus, den Mao im Gegensatz zum Sowjetkommunismus eingeführt hatte). Dieser Mao Tse Tung war bekanntlich ein geradezu pathologisch zu nennender Amerika- und Europahasser. Mao Tse Tung, der niemals im Westen gewesen war, sah im Westen das Schlechthin Böse und er war auch noch ein Hasser des Kommunismus ala Moskau (und Ostberlin). Nicht nur das Weltbild des Halbgottes der Westlinken namens Mao Tse Tung, sondern eben auch dessen verquere und verquaste und, um es zu wiederholen, völkermörderische Aktivitäten, haben das Koordinatenkreuz im Westen selber nachhaltig verdreht. Welches Politikfeld auch immer man beliebig herausgreift, die Selbstbemakelung, die Selbstinzweifelziehung oder derber, das Einkoten ins eigene Nest, sind fast seit einem halben Jahrhundert Mainstream. Diese auf Mao Tse Tungs Mist gewachsene ungeistige Haltung, die für intellektuell und moralisch überlegen erklärt wird, ist konstitutives Element für den linken Mainstream geworden, der heute nicht mehr links sein will. Das ist ein historisches Faktum, das die angeblich so „autonom“ Denkenden und die Westlinken, die in ihrer Selbsteinschätzung die Freiheit lieben, keinesfalls hören wollen. Bis heute reagieren sie blindwütig aggressiv mit den Mitteln ihrer Deutungshoheit, wenn, wer auch immer, darauf hinweist, dass sie in ihrem speziellen Hass auf den Westen bis heute nichts anderes als dumpfe Mao-Plagiatoren sind. Die frühere Moskaupolitik war eine Philo-Moskaupolitik Zur Erinnerung: Bis zur großen weltpolitischen Wende 1989 und dem Untergang der sowjetischen Diktatur, die mit Völkermord und Massenterror kontaminiert, aber mit Atomwaffen bewehrt war und mit den goldenen Ideen von Karl Marx und Wladimir Iljitsch Lenin gerade Schiffbruch erlitten hatte, war es in diesem unseren schönen Lande üblich geworden die mörderischen Diktaturen des Ostens für vergleichsweise friedliebende, nur auf westliche Aggression reagierende holde Gemeinwesen zu erklären. Auf diese, nur leicht aus dem Ruder laufenden Engelsstaaten des Ostblocks, wo alles viel besser sei, müsse man zugehen. Man müsse mit ihnen reden, man müsste einseitig abrüsten, man müsste einseitig die Nato auflösen. Man müsste die westlichen Werte, die sich als korruptes Gedankengebilde zum Schutze des bösen Kapitalismus und dessen noch böseren Imperialismus entpuppt hätten, bloß stellen. Der Westen wäre oberflächlich, materialistisch, menschenverachtend, konsumsüchtig und kulturlos. All dem Gegenüber stellte der Ostblock ein System dar, das vom Grunde her auf das richtige Ziel ausgerichtet wäre und durch Reformen mit dem allerdings doch noch vielerorts fehlenden menschlichen Antlitz versehen werden müsste. Die Bundeswehr geriet in Misskredit. Laut der großen Friedensbewegung im Westen, die von den meisten Medien, den Gewerkschaften, vielen Persönlichkeiten des öffentlichen Lebens und von der damals noch großen und mächtigen SPD unterstützt wurde, sollte die Nato nicht einmal einer auf dem Gebiet der DDR bereits existierenden atomaren Bewaffnung durch Nachrüstung im Westen begegnen. Wer in jenen Jahren, wie vor allem von konservativer Seite geschehen, auf die Wertegemeinschaft des Westens, auf Demokratie, Meinungsfreiheit, Rechtsstaat, Sozialstaat hinwies, wurde unter Generalverdacht gestellt. Wer auf die menschenverachtenden tatsächlichen und staatlichen Strukturen im Osten hinwies, wurde von dem sich formierenden, politisch korrekten Mainstream als ewig gestrig, latent kriegsschürend, und als ein rundum aggressiver kalter Krieger bezeichnet, beschimpft. Die heilige Ostpolitik Willi Brandts und seines Adlatus Egon Bahr hat Bundestagswahlen entschieden und historische Weichenstellungen gesetzt. Es handelte sich um eine Philo-Moskaupolitik. Der westlichen Politik fehlt Rückgrat Solange das Koordinatenkreuz des Westens nicht an Lot und Waage orientiert ist und solange die historische Realität unterdrückt bleibt und die Politik im Westen nicht wieder auf ihre Füße gestellt ist,( die, wie gesagt, von einem Völkermörder wesentlich mit verdreht wurde, der nämlich die Köpfe der hierzulande dann siegreichen Westlinken erfolgreich verdreht hat, während er gleichzeitig in China und in Tibet dutzendmillionenfach Köpfe rollen ließ), muss zur Erklärung aktueller politischer Großentscheidungen der historische Hintergrund immer wieder neu hervorgehoben und ins Bewusstsein gerückt werden. Der westlichen Politik fehlt Selbstbewusstsein, fehlt Rückgrat, der Führungswille und die moralische Selbstgewissheit, die wesentlich, regelrecht konstitutiv, zu einem demokratischen Rechtsstaat dazugehört. Der Westen fabuliert gern von seinen Werten. Aktuell wurde auf dem Schlosshof in Elmau von Obama, Merkel und den anderen die westliche Wertegemeinschaft angerufen und strapaziert. Mit der Vokabel „Wertegemeinschaft“ ist realpolitisch allerdings nichts bewegt und eine Wertegemeinschaft wird durch das Mantra „Wertegemeinschaft“ auch nicht begründet, sie muss es sein. Mit der bis an die Zähne bewaffneten Sowjetunion, die so viel Geld in ihre Overkillkapazitäten (nukleare Mehrfachvernichtung der gesamten Erde) steckte, bis die eigene Bevölkerung nichts mehr zu fressen hatte, zu verhandeln und herumzuturteln, das war jahrzehntelang der Lieblingssport nicht nur der ausgewiesenen Westlinken, sondern der Politiker – und Medienmacherklasse, die seit spätestens Anfang der siebziger Jahre im westlinken Geist rotierte. Die Sowjetunion machte Krieg in Afghanistan, belieferte Nordvietnam im berühmt-berüchtigten Vietnamkrieg mit Waffen, sie war die Garantiemacht des kommunistisch-palästinensischen Terrors, für den sie die berühmte „Kalaschnikow“ lieferte. Die Sowjetunion hatte die Staaten Osteuropas nach dem Krieg quasi annektiert und knechtete sie vierzig Jahre lang. Die Sowjetunion schürte und unterstützte terroristische Mordkommandos als Keimzellen für klassenkämpferische Revolutionen überall auf der Welt von Kuba, Nordkorea bis hin zu terroristischen Organisationen im Westen selber, jenen Lieblingsbrigaden der Westlinken, die den Westen von innen heraus destabilisieren sollten. 	205	True
206	Pegida	24	314	freiepresse.de	freiepresse.de	Wissenschaftler: Mehr Polizei könnte Situation aufheizen			http://www.freiepresse.de/IMG/FP_200px.jpg	http://www.freiepresse.de/NACHRICHTEN/SACHSEN/Wissenschaftler-Mehr-Polizei-koennte-Situation-aufheizen-artikel9216881.php	Wissenschaftler: Mehr Polizei könnte Situation aufheizen erschienen am 08.06.2015 Leipzig (dpa/sn) - Nach den schweren Ausschreitungen mutmaßlicher Linksradikaler in Leipzig hat der Extremismusexperte Professor Gert Pickel davor gewarnt, mehr Polizei auf die Straße zu schicken. «Die Situation ist zwiespältig», sagte er am Montag der Deutschen Presse-Agentur. «Einerseits darf man keine rechtsfreien Räume zulassen. Andererseits würde eine Massierung der Polizei als Provokation verstanden», betonte er. Das könne die ganze Situation noch aufheizen. Am Freitagabend hatten 100 teils vermummte Menschen in Leipzig randaliert. Sie bauten eine Barrikade und zündeten sie an. Am Bundesverwaltungsgericht warfen sie Scheiben ein. Seit Jahresbeginn ist dies schon der fünfte derartige Angriff. «Der Feind ist die Polizei als uniformierte sichtbare Präsenz des Staates», sagte Pickel, der an der Universität Leipzig im Kompetenzzentrum Rechtsextremismus und Demokratieforschung mitarbeitet. Ein Weg wäre es womöglich, sich mit gemäßigten Leuten aus der Szene an einen Tisch zu setzen, denn die könnten die radikalen Kräfte am ehesten erreichen. «Aber das wäre ein langer Prozess», sagte Pickel.   	206	True
207	Pegida	24	497	youtube.com	YouTube	Pegida 8.Juni.2015 mit Lutz Bachmann und Tatjana Festerling	Über 20.000 wurden heut gefeiert, über 20.000 Wählerstimmen im ersten Anlauf. Das kann sich sehen lassen! RRG kommt im Schnitt auf nur 12%, Tatjana Festerlin...	video	https://i.ytimg.com/vi/Z5eyNQ0JRMQ/hqdefault.jpg	https://www.youtube.com/watch?v=Z5eyNQ0JRMQ		207	True
1405	DieLinke	24	0	youtube.com	YouTube	Über die Flucht bis hin zum Asyl	Projektgruppe WIR - Gemeinsam anders Fachschule für Sozialpädagogik der Adolf-Reichwein Schule in Limburg a.d. Lahn	video	https://i.ytimg.com/vi/R0Git_ljzUk/hqdefault.jpg	https://www.youtube.com/watch?v=R0Git_ljzUk		1405	False
1406	DieLinke	24	0	youtube.com	YouTube	Bernd Lucke Song | extra 3 | NDR	Bernd Lucke versucht ein letztes Mal, sein Revier gegen die Konkurrentin Frauke Petry zu verteidigen. Zur Ermutigung singen wir ihm noch kurz ein Ständchen. ...	video	https://i.ytimg.com/vi/9uKhaoZFqK0/maxresdefault.jpg	https://www.youtube.com/watch?v=9uKhaoZFqK0		1406	False
1407	DieLinke	24	0	youtube.com	YouTube	Goldlucke alias Dr. Bernd Lucke - NEO MAGAZIN mit Jan Böhmermann - ZDFneo	http://neomagazin.zdfneo.de Um die Parteikasse aufzubessern, ist der AfD rund um ihren charismatischen Frontmann Dr. Bernd Lucke die Idee gekommen, Gold zu v...	video	https://i.ytimg.com/vi/brSiRNWSEKU/maxresdefault.jpg	https://www.youtube.com/watch?v=brSiRNWSEKU		1407	False
1418	DieLinke	24	143	flickr.com	Flickr - Photo Sharing!	DIE LINKE auf dem evangelischen Kirchentag			https://c4.staticflickr.com/1/380/18602014851_496128470b_b.jpg	https://www.flickr.com/photos/die_linke/albums/72157653826907468	DIE LINKE auf dem evangelischen Kirchentag Show more 	1418	False
2747	DieGruenen	24	0	kopp-verlag.de		Flüchtlinge: Was die Grünen WIRKLICH wollen			http://info.kopp-verlag.de/data/asset/21906/firstoverview.jpg	http://info.kopp-verlag.de/hintergruende/deutschland/michael-grandt/fluechtlinge-was-die-gruenen-wirklich-wollen.html;jsessionid=0C0666203D171B0C94D634A226EE7E63	Die Wahrheit: »Kulturabbruch durch Masseneinwanderung bildungsferner Migranten« Udo Ulfkotte Politik und Medien sind geübt im Lügen. Angeblich gibt es in Deutschland immer mehr »Arme«, die weniger als 60 Prozent des Durchschnittseinkommens haben. Das ist kein Wunder, wenn man das Land mit Menschen aus Staaten der Dritten Welt flutet, die keinen Schul- oder Bildungsabschluss haben, immer öfter Analphabeten sind und dafür sorgen werden,   mehr … Deutschlands Flüchtlingsproblem: Das Schweigen über die importierte Gewalt Peter Harth Die Leitmedien üben den inszenierten Aufschrei: Ein Polizist misshandelt zwei Flüchtlinge. Der Fall landet auf den Titelseiten, die Journalisten erheben den Zeigefinger. Das darf nicht sein! Stimmt, aber es ist nur die halbe Wahrheit. In den Flüchtlingsheimen toben Selbstjustiz und Hass. Verschiedenste Ethnien, Religionen und Kulturen sind immer   mehr … So bleiben sie gesund und schlank – Chemikalien schlimmer als Kalorien Amy Goodrich Seit Jahren zählen wir mit Hingabe Kalorien, um das Gewicht zu halten und gesund zu bleiben. Von den Kalorienangaben auf der Verpackung sind wir regelrecht besessen – und vergessen, worauf es wirklich ankommt.   mehr … Hellseher Alois Irlmaier: Zunehmende Flüchtlingszahlen als Vorzeichen eines großen Krieges in Europa? Stephan Berndt Die derzeit ansteigenden Flüchtlingszahlen sind ein Thema, das viel Aufmerksamkeit nicht nur in den Medien, sondern auch in der Bevölkerung auf sich zieht. Man fragt sich, wann und ob sich dies wieder auf ein »normales« Maß reduzieren wird, oder ob sich Deutschland nun unwiderruflich auf dem Wege zu einer Sozialstruktur wie in den USA und   mehr … Werbung 	2747	False
