line	page	week	num_likes	domain	outlet	title	description	contenttype	image	url	text	id	right_of_center
720	Pegida	43	2227	vimeo.com	Vimeo	Mobilisierungsvideo 26.10.2015 PEGIDA - Theaterplatz - Dresden	Mobilisierungsvideo 26.10.2015 PEGIDA - Theaterplatz - Dresden	article	https://i.vimeocdn.com/video/541080626_1280x720.jpg	https://vimeo.com/143483573	Creative professionals can use Vimeo PRO to make custom portfolios that show off their best work. TM + © 2016 Vimeo, Inc. All rights reserved. 	720	True
724	Pegida	43	2287	merkur.de	http://www.merkur.de	Maffay für Obergrenze bei Aufnahme von Flüchtlingen	Berlin - Rockmusiker Peter Maffay sieht Deutschland bei der Aufnahme von Flüchtlingen vor einer Leistungsgrenze und plädiert für eine Obergrenze.	article	http://www.merkur.de/bilder/2015/10/25/5681520/717121773-peter-maffay-1Jef.jpg	http://www.merkur.de/boulevard/peter-maffay-obergrenze-aufnahme-fluechtlingen-zr-5681520.html	"Rockmusiker für ""Einwanderungsquote"" Maffay für Obergrenze bei Aufnahme von Flüchtlingen Berlin - Rockmusiker Peter Maffay sieht Deutschland bei der Aufnahme von Flüchtlingen vor einer Leistungsgrenze und plädiert für eine Obergrenze. „Die Kanadier und die Amerikaner machen das seit Jahrzehnten so. Mit Einwanderungsquoten“, sagte Maffay (66) der „Bild am Sonntag“ in einem Interview. „Wir können eine Million Menschen aufnehmen. Aber bei der nächsten Million wird es richtig schwierig. Das Gebot des Augenblicks lautet: Wir müssen mit der Realität ehrlich umgehen. Wir müssen die Leistungsgrenze unserer Hilfe festlegen.“ Maffay betonte: „Das Gefährlichste, was uns passieren kann, ist, dass wir nicht mehr helfen können.“ Bei ihm weckten die Bilder der Flüchtlingskrise Erinnerungen an die eigene Ausreise aus Rumänien nach Deutschland im Alter von 13 Jahren. „Ich kenne die Angst, in ein fremdes Land zu kommen, die Sprache nicht zu können“, sagte Maffay. „Was ich nicht kenne: die Angst, auf einen rostigen, zum Sinken verurteilten Kahn zu steigen.“ Neben dem Spracherwerb sei Respekt vor den Werten der neuen Heimat die wichtigste Voraussetzung für die Integration: „Alle, die hier Asyl suchen, sollten das Grundgesetz vorgelegt bekommen und mit ihrer Unterschrift bestätigen, dass sie es auch gelesen haben. Was wir nicht verkraften werden, sind Parallelgesellschaften.“ Alle Informationen zur Flüchtlingskrise gibt es in unserem Nachrichten-Ticker. dpa "	724	True
725	Pegida	43	2287	welt.de	DIE WELT	Peter Maffay schickt klare Warnung an Flüchtlinge	Er selbst musste als Teenager seine Heimat verlassen. Jetzt erlebt Peter Maffay, wie Hunderttausende nach Deutschland kommen. Nur wer die Werte der westlichen Gesellschaft akzeptiere, sei willkommen.	article	http://img.welt.de/img/vermischtes/crop148007093/9376933788-ci3x2l-w900/urn-newsml-dpa-com-20090101-150701-99-11366-large-4-3.jpg	http://www.welt.de/vermischtes/article148007095/Peter-Maffay-schickt-klare-Warnung-an-Fluechtlinge.html	"Twittern Foto: dpa Einer der erfolgreichsten Musiker Deutschlands: der gebürtige Rumäne Peter Maffay Mit 13 Jahren hat er seine Heimat Rumänien verlassen. Heute sieht Peter Maffay, 66, die Bilder der ankommenden Flüchtlinge und erinnert sich an die eigene Ausreise. ""Ich kenne die Angst, in ein fremdes Land zu kommen, die Sprache nicht zu können"", sagte der Sänger im Interview mit der ""Bild am Sonntag"". Was er nicht kenne, sei aber ""die Angst, auf einen rostigen, zum Sinken verurteilten Kahn zu steigen"". Maffay hatte Rumänien 1963 zusammen mit seinen Eltern verlassen. Angst und Schikanen waren der Grund, warum die Familie damals nach Deutschland ausgewandert ist. ""Nicht herummogeln mit 'Das schaffen wir schon'"" Neben dem Spracherwerb sei Respekt vor den Werten der neuen Heimat die wichtigste Voraussetzung für die Integration, sagt der Musiker: ""Alle, die hier Asyl suchen, sollten das Grundgesetz vorgelegt bekommen und mit ihrer Unterschrift bestätigen, dass sie es auch gelesen haben. Was wir nicht verkraften werden, sind Parallelgesellschaften."" Wer seine Religion für besser halte oder Homosexualität nicht akzeptiere, dem müsse man sagen: ""Sorry, aber du hast hier nichts verloren."" Wer die Werte des Westens respektiere, könne aber ein Teil der Gesellschaft werden. Maffay plädiert für einen ehrlichen Umgang mit der Flüchtlingskrise. Man dürfe sich nicht ""herummogeln, indem wir einfach sagen: 'Das schaffen wir schon'"". Damit spielt er auf den Spruch der Kanzlerin an, die sich zu Beginn der Einwanderungswelle optimistisch geäußert hatte, die Krise zu bewältigen. Bei der Aufnahme der Flüchtlinge plädiert Maffay für eine Obergrenze: ""Wenn Sie einen trockenen Schwamm nehmen und Wasser darauf gießen, wird er eine Menge aufnehmen. Aber irgendwann läuft es unten wieder raus. Das Gefährlichste, was uns passieren kann, ist, dass wir nicht mehr helfen können."" So funktioniert das deutsche Asylverfahren Was passiert mit den Menschen, die hierher fliehen? Unser Video zeigt, nach welchem System Asylbewerber in der Bundesrepublik Deutschland verteilt werden und wie über ihr Schicksal entschieden wird. Quelle: Die Welt kna/wos "	725	True
726	Pegida	43	1080	vimeo.com	Vimeo	Mobilisierungsvideo 26.10.2015 PEGIDA - Theaterplatz - Dresden	Mobilisierungsvideo 26.10.2015 PEGIDA - Theaterplatz - Dresden	article	https://i.vimeocdn.com/video/541080626_1280x720.jpg	https://vimeo.com/143483573	Creative professionals can use Vimeo PRO to make custom portfolios that show off their best work. TM + © 2016 Vimeo, Inc. All rights reserved. 	726	True
728	Pegida	43	681	merkur.de	http://www.merkur.de	IG-Metall-Chef: Fremdenfeindliche Arbeitnehmer entlassen	Wer hetzt, der fliegt, das fordert der Chef der IG Metall, Jörg Hofmann, von Arbeitgebern. Angestellte, die im Netz Hetzkommentare verbreiten, sollen nicht weiter beschäftigt werden.	article	http://www.merkur.de/bilder/2015/10/24/5681141/456918590-joerg-hofmann-joerg-hofmann-dpa-f6GRNXqHhOts8YoXef.jpg	http://www.merkur.de/wirtschaft/ig-metall-chef-fremdenfeindliche-arbeitnehmer-entlassen-zr-5681141.html	"Kompromissloses Vorgehen IG-Metall-Chef: Fremdenfeindliche Arbeitnehmer entlassen ""Wer hetzt, der fliegt"", das fordert der Chef der IG Metall, Jörg Hofmann, von Arbeitgebern. Angestellte, die im Netz Hetzkommentare verbreiten, sollen nicht weiter beschäftigt werden. Die IG Metall fordert von der Wirtschaft ein kompromissloseres Vorgehen gegen Fremdenfeindlichkeit in der Belegschaft. Firmen sollten Arbeitnehmer entlassen, die offen rassistische und fremdenfeindliche Kommentare im Netz veröffentlichen, sagte der neue IG-Metall-Chef Jörg Hofmann dem Deutschlandfunk in einem Interview, das am Sonntag ausgestrahlt werden soll. Die Unternehmen könnten bei solchen Entlassungen mit der Billigung seiner Gewerkschaft rechnen. ""Wer hetzt - fliegt"", sagte Hofmann. ""Das muss jedem klar sein."" Es sei nicht hinzunehmen, wenn rassistische Pöbeleien ganze Belegschaft spalteten, sagte der Gewerkschaftschef. Hofmann warnte zugleich, Einheimische und Flüchtlinge bei der Suche nach Arbeit gegeneinander auszuspielen. ""Der Langzeitarbeitslose hier hat die gleichen Ansprüche und Chancen auf Förderung wie der Flüchtling, der zu uns kommt."" Zur Gleichbehandlung zähle auch, dass es auch für gering qualifizierte Flüchtlinge keine Abweichung vom Mindestlohn von 8,50 Euro geben dürfe. Dumping-Löhne auf Kosten der Flüchtlinge seien ausgeschlossen. AFP "	728	True
730	Pegida	43	1289	welt.de	DIE WELT	Verheimlicht die Polizei brisante Straftaten?	Berichte über Flüchtlinge bestimmen seit Wochen die Schlagzeilen. In Norddeutschland werden jetzt Vorwürfe laut, dass der Informationsfluss beim Thema Migrantenkriminalität manipuliert wird.	article	http://m.welt.de/img/bildergalerien/crop147987181/1326935810-ci3x2l-w900/Fluechtlinge-in-Friedland.jpg	http://m.welt.de/politik/deutschland/article147987206/Verheimlicht-die-Polizei-brisante-Straftaten.html	"Verheimlicht die Polizei brisante Straftaten? Von Mario Lips 207 Die Polizei erlebt viele Auseinandersetzungen in Flüchtlingsunterkünften. Die Frage lautet: Wann ist ein Vorfall relevant für eine Pressemeldung? Foto: pa/dpa Berichte über Flüchtlinge bestimmen seit Wochen die Schlagzeilen. In Norddeutschland werden jetzt Vorwürfe laut, dass der Informationsfluss beim Thema Migrantenkriminalität manipuliert wird. Vor gut einer Woche hatte es in Thüringen einen Eklat gegeben, weil es angeblich eine Anweisung an die Polizei gegeben hatte, Vorfälle in Flüchtlingsheimen nicht öffentlich zu machen. Die Vorwürfe an die Landespolizeidirektion wurden zuletzt von Ministerpräsident Bodo Ramelow (Linke) zurückgewiesen, er bezeichnete die Aussagen der Gewerkschaft der Polizei (GdP) in Thüringen als ""Legende"". Doch nicht nur in Thüringen steht die Pressearbeit der Polizeibehörden in der Kritik: Auch in Schleswig-Holstein scheint die Informationspolitik der Polizei einige Fragen offen zu lassen. Nach Recherchen der Kieler Nachrichten erstellt die Polizei dort interne ""Lagebilder Flüchtlingsthematik"" zusammen, die genau auflisten, welche Straftaten in bestimmten Zeiträumen begangen worden sind. Viele dieser Fälle, die als ""relevante Ereignisse"" erachtet werden, sind der Öffentlichkeit vorenthalten worden. Migranten bedrohen Augenärztin Keine Pressemeldungen gab es zur Besetzung einer Arztpraxis, der Bedrohung einer Augenärztin oder ""tumultartigen Szenen"" in einer Lübecker Erstaufnahmeeinrichtung mit mindestens 100 Beteiligten. Aus internen Aufzeichnungen geht hervor, dass letzterer Vorfall nicht ohne das Mitwirken zufällig anwesender Bundeswehrsoldaten hätte bewältigt werden können. Laut dem Sprecher des Landespolizeiamtes, Matthias Glamann, gibt es jedoch keine direkte Anweisung, Informationen zurückzuhalten. Gegenüber der ""sh:z"" erklärt Polizeisprecher Sönke Hinrichs, dass die Entscheidungsgewalt über die Relevanz von Themen bei der jeweils örtlichen Pressestelle liegt. Bei unklarer Sachlage werden manchmal auch Absprachen mit der Staatsanwaltschaft getroffen. In der Regel liefert jedoch hauptsächlich die Schwere der Straftat die Grundlage für eine Veröffentlichung. Zeitung soll auf Berichterstattung verzichten Schwere Vorwürfe erhebt auch der Regionalchef der Kieler Nachrichten, Michael Kluth. Wie der Journalist im Leitartikel der Freitagsausgabe behauptet, sei die Redaktion am Donnerstagnachmittag von der Landespolizei aufgefordert worden, auf eine Berichterstattung über die ""Lagebilder Flüchtlingsthematik"" zu verzichten. Das Blatt würde mit dem heiklen Text ""zündeln"". Kluth kommentierte diesen Vorgang mit: ""Der Mut zur Realität hat sich in Polizei und Politik offenbar noch nicht hinreichend durchgesetzt."" FDP-Fraktionschef im Landesparlament, Wolfgang Kubicki , zeigt sich auf seinem Facebook-Profil empört über die mutmaßlichen Vorgänge. Sollten wirklich ""relevante Ereignisse"" zurückgehalten worden sein, wäre das ein Skandal. Das Thema müsse zur Chefsache der Landesregierung gemacht und sofort aufgeklärt werden. Schließlich seien Meinungs- und Pressefreiheit im Grundgesetz festgeschrieben. Und wenn Fakten verschleiert würden, könnte dies zu einem massiven Vertrauensverlust in die demokratische Ordnung führen. "	730	True
735	Pegida	43	1028	welt.de	DIE WELT	Willkommen in Neu-Aleppo, der Stadt für Flüchtlinge	Noch leben die meisten Flüchtlinge in Notunterkünften. Aber bald brauchen sie eine eigene Wohnung. Planer entwickeln bereits Konzepte – bis hin zu einer ganzen Stadt mit einer Moschee im Zentrum.	article	http://img.welt.de/img/deutschland/crop147740930/5876934542-ci3x2l-w900/70-logements-collectifs-3-locaux-commerciaux-Valenton-94-10-.jpg	http://www.welt.de/politik/deutschland/article147740932/Willkommen-in-Neu-Aleppo-der-Stadt-fuer-Fluechtlinge.html	"Von Claudia Ehrenstein Claudia Ehrenstein Biografie und alle Artikel des Autors Facebook Google + Twitter , Ileana Grabitz Ileana Grabitz Biografie und alle Artikel des Autors Facebook , Daniel Friedrich Sturm Daniel Friedrich Sturm Biografie und alle Artikel des Autors Facebook Twitter Flüchtlingsstadt vom Reißbrett: Viel Grün entlang der Straßen und ein großer Platz im Zentrum als Markt und Treffpunkt Foto: V-Consult Manfred Osterwald ist Architekt und Generalplaner. Er hat Erfahrung damit, ganze Städte am Reißbrett zu entwerfen: In China, im Iran, im Libanon hat er solche Großprojekte realisiert. Und jetzt hat er die Vision, Flüchtlingen in Deutschland eine neue Heimat zu bauen. ""Smart Home City"" nennt er seine Idee – wobei Home für Help & Organisation for Migrants in Europe steht. Osterwald denkt groß, sehr groß. Die Stadt für Flüchtlinge will Osterwald mit allem ausstatten, was eine Stadt ihren Bewohnern nur bieten kann: Wohnungen, Supermärkte, Schulen und Krankenhäuser, Sportplätze, Kinos und Werkstätten, viel Grün und vor allem einen zentralen Platz mit einer Moschee. Die Flüchtlinge sollen sich zu Hause fühlen. Und nicht nur das. Sie sollen die neue Stadt mitplanen, mitbauen, mitverwalten. Quasi ein Trainee-Programm, um sich in Deutschland zurechtzufinden. Flüchtlingskrise Zeltstädte müssen wegen Kälte geräumt werden Rund 500 Millionen Euro würde es nach Osterwalds Berechnungen kosten, eine solche Stadt für 30.000 Flüchtlinge zu errichten. Hell und farbenfroh, mit architektonischen Elementen aus der Heimat der Bewohner – damit sie ihre Identität wiederfinden, wie er sagt. Haben Behörden und Bauträger erst einmal ""grünes Licht"" gegeben, würde es mit vorgefertigten Bauteilen kaum mehr als ein Jahr dauern, bis die ersten Bewohner einziehen und mit Sprach- und Integrationskursen beginnen könnten. So optimistisch wie Osterwald sehen die Verantwortlichen in den Kommunen derzeit nicht in die Zukunft. Sie sind noch vollauf damit beschäftigt, von heute auf morgen winterfeste Notunterkünfte zu schaffen, damit die täglich ankommenden Flüchtlinge überhaupt erst einmal ein Bett zum Schlafen haben. Da bleibt kaum Zeit, an übermorgen und eine dauerhafte Unterbringung zu denken – zumal noch gar nicht absehbar ist, wie viele Menschen tatsächlich bleiben werden. Doch Architekten und Planer haben schon damit begonnen, erste Konzepte zu entwickeln: von der Sanierung bestehender Plattenbauten über den Bau einzelner Mehrfamilienhäuser bis zur Errichtung völlig neuer Siedlungen. Einzelne Wohneinheiten sollen kombinierbar sein Allein in diesem Jahr werden in Deutschland etwa 270.000 neue Wohnungen entstehen. Für das kommende Jahr rechnet Bundesbauministerin Barbara Hendricks (SPD) als Folge der Zuwanderung bereits mit einem deutlich erhöhten Bedarf von 350.000 Wohneinheiten, der Deutsche Mieterbund geht sogar von mindestens 400.000 aus. Wobei es nicht darum geht, Sonderlösungen für Flüchtlinge, sondern bezahlbaren Wohnraum für alle zu schaffen. Aber wo soll gebaut werden? Und wie? Diese Fragen treiben auch Reinhard Wölpert um. Er ist stellvertretender Planungschef der Stadt Leipzig und leitet die Taskforce ""Asylräume"", die sich um die Unterbringung von Flüchtlingen kümmert. Die Stadt stellt sich darauf ein, dass mindestens 5400 Flüchtlinge dauerhaft bleiben werden. Noch gibt es im Zentrum Leipzigs leer stehende Wohnungen, aber Wölpert ist bereits auf der Suche nach geeigneten Standorten, um neue Wohnungen zu bauen: schlicht, nur mit dem Nötigsten ausgestattet und ohne Keller, weil das Kosten spart. Vor allem aber sollte der Wohnraum ""variabel"" sein. Was zum Beispiel bedeutet, die Grundrisse von Reihenhäusern so zu konzipieren, dass sie zunächst von jeweils zwei Familien bewohnt werden – und später ohne viel Aufwand zu einer Wohneinheit zusammengelegt werden können. Auf keinen Fall sollten die Neubauten irgendwo im ""Niemandsland"" stehen, sondern möglichst stadtnah, mit sozialer Infrastruktur, ärztlicher Versorgung und guten Einkaufsmöglichkeiten. Es müsse jetzt schnell gehen, sagt Wölpert, aber es dürfe auch nichts überstürzt werden. Foto: V-Consult In der Stadt für Flüchtlinge soll es auch einen Boulevard mit Straßencafés geben Nach dem Zweiten Weltkrieg stand Deutschland schon einmal vor der Herausforderung, zwölf Millionen Flüchtlinge aus den ehemaligen deutschen Ostgebieten unterzubringen. Um neuen Wohnraum zu schaffen, wurde das Bauen mit staatlichen Geldern gefördert. Zunächst fanden die Flüchtlinge vor allem Aufnahme in Kleinstädten und ländlichen Regionen, die vom Krieg weitgehend verschont geblieben waren. Doch schon bald setzte eine regelrechte Binnenwanderung ein, weil die Menschen in die Nähe der Arbeitsplätze zogen. Mit einer ähnlichen Entwicklung rechnet der Landrat des Hochtaunuskreises, Ulrich Krebs, auch in der aktuellen Flüchtlingskrise. Auf der Suche nach Arbeit würden sich die Menschen aus Syrien , dem Irak oder Eritrea auf lange Sicht in Richtung von Ballungsräumen wie Frankfurt orientieren. Umso wichtiger sei es, den sozialen Wohnungsbau über den ganzen Ballungsraum hinweg anzukurbeln und die Flüchtlinge gleichmäßig verteilt anzusiedeln. ""Wir wollen keine Gettos"", sagt Krebs. Aberwitzige Vorschriften verhindern schnellen Bau Auch Christine Langenfeld, Vorsitzende des Sachverständigenrats deutscher Stiftungen für Integration und Migration (SVR), warnt davor, spezielle Quartiere für Flüchtlinge einzurichten: ""Es ist wichtig für die Integration von Flüchtlingen, dass sie möglichst rasch in Kontakt zur einheimischen Bevölkerung kommen und am Alltagsleben teilnehmen."" Das müsse sich auch in der Wohnsituation widerspiegeln. Wie mühsam es jedoch sein kann, Flüchtlinge dezentral unterzubringen und dafür auch bestehende Häuser herzurichten, zeigt ein elfstöckiger DDR-Plattenbau in Berlin-Prenzlauer Berg. Das Gebäude diente einst als ein Sportinternat und steht seit zehn Jahren leer. Es gibt keine sanitären Einrichtungen mehr, Diebe haben Heizkörper, Metallrohre und Kabel herausgerissen. Sollen neue Wohnungen entstehen, müssen erst einmal Küchen eingebaut werden. Wohnung gekündigt Ehepaar soll Platz für Flüchtlinge machen Der mit dem Umbau beauftragte Architekt Grant Kelly fühlt sich durch die geltenden Vorschriften bei der raschen Umsetzung der Pläne behindert. Wenn er, wie bisher üblich, erneuerbare ""Primärenergiequellen"" nachweisen und den Einbau von Gasthermen umweltfreundlich kompensieren müsse, ""kostet das Zeit und Geld"". Er fordert den Verzicht auf diese Vorgaben. Zudem könnten schneller erteilte Baugenehmigungen etwa zwei Monate Zeitgewinn bringen. Auch Kellys Kollege Arthur Numrich klagt über die ""oftmals aberwitzigen Regularien"", allen voran die von der ""Wärmedämmlobby"" durchgesetzten ""weit überzogenen Anforderungen der Energieeinsparverordnung"". Die ""Vergabeordnung"" mit EU-weiten Ausschreibungen, so Numrich, müsse dringend entschlackt werden. Derartige gesetzliche Hürden bringen Osterwald nicht von der Vision einer ""Smart Home City"" ab. Er hofft, Bund und Länder für das Projekt begeistern zu können. Vor allem setzt er auf Mitstreiter aus der Wirtschaft, die an Ort und Stelle ihre künftigen Fachkräfte ausbilden. Die Stadt ist für die Flüchtlinge ohnehin nur als Übergang gedacht; sie sollen sich später gut vorbereitet andernorts in Deutschland niederlassen. Das Projekt soll Vorbild sein und in möglichst vielen Ländern Nachahmer finden. Auch rund um Syrien könnten Flüchtlinge in solchen Städten unterkommen. Osterwald denkt eben groß. © WeltN24 GmbH 2016. Alle Rechte vorbehalten "	735	True
737	Pegida	43	794	radiodresden.de		Zeugenaufruf nach Vergewaltigung in Dresden-Plauen	In Dresden-Plauen ist eine 29-jährige Frau von zwei Männern überwältigt und von einem der Männer vergewaltigt worden. Laut Polizei haben die Män ..	article	http://www.radiodresden.de/typo3temp/pics/Polizei_Symbolbild_8eb224_01_956d49d17d.jpg	http://www.radiodresden.de/nachrichten/lokalnachrichten/zeugenaufruf-nach-vergewaltigung-in-dresden-plauen-1173631/	23.10.2015 - 06:59 Uhr   |   Dresden, TOP Zeugenaufruf nach Vergewaltigung in Dresden-Plauen 1 Fotos Dringender Zeugenaufruf der Polizei! In Dresden-Plauen ist eine 29-jährige Frau von zwei Männern überwältigt und von einem der Männer vergewaltigt worden. Laut Polizei haben die Männer die Frau Mittwoch (21.10.) zur Mittagszeit (13.00 Uhr) vor dem Kellereingang eines Wohnhauses auf der Münchner Straße überwältigt. Einer der Täter hielt die Frau fest, der andere verging sich an ihr, teilte ein Polizeisprecher mit. Staatsanwaltschaft und Polizei ermitteln wegen Vergewaltigung und suchen Zeugen. Hinweise an die Polizei: (0351) 483 22 33 Die Polizei teilte in einer Pressemitteilung am Donnerstag mit: Die beiden sprachen die Frau in einer ihr unverständlichen Sprache an und zerrten sie kurz darauf in den Kellerzugang. Dort hielt sie einer der Täter fest, während sich der andere an ihr verging. Nach der Tat flüchteten die beiden in Richtung Münchner Straße. Täterbeschreibung Der Haupttäter war zwischen 25 und 30 Jahre alt, etwa 175 bis 180 cm groß und von sportlicher Statur. Er hatte sehr kurze schwarze Haare. Er wurde als südländischer Typ beschrieben. Zur Tatzeit trug er dunkle Kleidung. Sein Komplize war ebenfalls zwischen 25 und 30 Jahre alt, mit 170 cm jedoch etwas kleiner. Auch er hatte eine sportliche Statur und kurze schwarze Haare. Er wurde ebenso als südländischer Typ beschrieben. Er trug zur Tatzeit eine schwarze Jacke sowie eine dunkle Hose. Die Polizei fragt: Wer kennt die beschriebenen Personen? Wer hat Wahrnehmungen im Zusammenhang mit der Straftat gemacht? Hinweise nimmt die Polizeidirektion Dresden unter der Rufnummer (0351) 483 22 33 entgegen. 	737	True
740	Pegida	43	1742	watson.ch	watson.ch	Mit dem Frachtflugzeug zurück in die Heimat: Deutschland will Flüchtlinge mit Transall ausser Landes bringen	Die Bundeswehr soll helfen, abgelehnte Asylbewerber schneller aus Deutschland abzuschieben. Einem Zeitungsbericht zufolge plant die Bundesregierung dafür den Einsatz von Transall-Maschinen.	article	http://www.watson.ch/imgdb/fd18/Qx,A,0,0,2495,1670,789,487,1076,917/6203845683500402	http://www.watson.ch/!400409193	600 Das Gegenteil von Oberwil-Lieli: Trotz Asylzentrum gibt es hier nicht mal eine SVP Im Bundeszentrum von Boudry sollen deutlich mehr Flüchtlinge einquartiert werden. Wie reagiert darauf die Dorfbevölkerung? Mit Widerstand? Mitnichten. Mit Fragen nach dem Wohlergehen der Asylbewerber. Etwas nervös, aber gut vorbereitet fuhren ein paar Asylfachleute vor einer Woche von Bern an den Neuenburgersee. An den Ausläufern des Juras, ausgangs der malerischen Areuse-Schlucht im Städtchen Boudry wollten die Angestellten des Staatssekretariats für Migration (SEM) der Bevölkerung Red und Antwort stehen. Sagt die Schweizer Stimmbevölkerung am 5. Juni Ja zur Asylgesetzrevision, so wird die Asylunterkunft Perreux in der Gemeinde Boudry 2019 zum Empfangs- und Verfahrenszentrum in … Artikel lesen 	740	True
741	Pegida	43	1742	cicero.de	Cicero Online	Bundestagsvizepräsident über Dresdner Demonstranten - „Pegida-Anhänger nicht zu Aussätzigen stempeln“	Eine Anfrage des Bundestagsvizepräsidenten Johannes Singhammer ergibt: Zurzeit leben 600.000 abgelehnte Asylbewerber in Deutschland. Der CSU-Politiker sieht eine Verbindung zu den andauernden Pegida-Protesten und plädiert für eine ernsthafte Auseinandersetzung mit den Sorgen der Demonstranten	article		http://www.cicero.de/berliner-republik/bundestagsvizepraesident-ueber-dresdner-demonstranten-pegida-anhaenger-nicht-zu	"Bitte deaktivieren Sie ihren Adblocker oder kaufen Sie die Cicero am Kiosk oder ausgewählte Artikel bei Blendle – Danke! Artikel teilen: „Pegida-Anhänger nicht zu Aussätzigen stempeln“ VON CICERO-REDAKTION am 22. Januar 2015 Eine Anfrage des Bundestagsvizepräsidenten Johannes Singhammer ergibt: Zurzeit leben 600.000 abgelehnte Asylbewerber in Deutschland. Der CSU-Politiker sieht eine Verbindung zu den andauernden Pegida-Protesten und plädiert für eine ernsthafte Auseinandersetzung mit den Sorgen der Demonstranten Auf dem Gelände einer Flüchtlingsunterkunft picture alliance Cicero-Redaktion: Hier finden Sie Artikel und Statements der Print- und Onlineredaktion zu außergewöhnlichen Ereignissen So erreichen Sie Cicero-Redaktion: Zur Artikelübersicht In Deutschland halten sich aktuell mehr als 600.000 Ausländer auf, deren Asylantrag abgelehnt wurde oder deren Flüchtlingsschutz abgelaufen ist. Das geht aus der Antwort des Bundesinnenministeriums auf eine Anfrage des Bundestagsvizepräsidenten Johannes Singhammer (CSU) hervor, die dem Magazin Cicero vorliegt. Das Ministerium beruft sich dabei auf Zahlen des Ausländerzentralregisters. Wie es in dem Brief an Singhammer weiter heißt, wurden im Jahr 2013 knapp 15.000 Menschen aus Deutschland ab- oder zurückgeschoben. Weitere etwa 10.000 ausreisepflichtige Ausländer seien im Rahmen freiwilliger Förderungen ausgereist. Singhammer hatte Bundesinnenminister Thomas de Maiziere Anfang Oktober einen persönlichen Brief mit einem Fragenkatalog geschrieben, in dem er eine steigende Zahl der Asylbewerber prognostizierte. Die Zahl der Antragsteller, die Deutschland wieder verlassen, hielt Singhammer in dem Schreiben für sehr gering. Der CSU-Politiker zieht daraus folgenden Schluss: „Wer einen Zugang nach Deutschland gefunden hat, insbesondere auch durch eine erfolgreiche Schleusung, hat mit einer erheblichen Wahrscheinlichkeit einen längeren oder faktisch dauerhaften Aufenthalt."" Singhammer sieht zwischen den Zahlen der weiter in Deutschland lebenden abgelehnten Asylbewerber und den Pegida-Protesten einen Zusammenhang. „Was grundfalsch ist, bleibt grundfalsch, zum Beispiel völlig ungerechtfertigter Antiamerikanismus“, sagte Singhammer Cicero mit Blick auf die Dresdner Demonstrationen: „Aber es wäre grundfalsch, alle Demonstranten ausnahmslos pauschal zu politisch Aussätzigen zu stempeln. Wir müssen uns mit deren Sorgen auseinandersetzen."" "	741	True
